objectid,pre_dir_tx,pre_type_t,name_tx,suf_type_t,suf_dir_tx,suffix_tx,full_name,new_nm_id,globalid,str_nm_id,usps_name
459235,,,CHATHAM,ST,,,CHATHAM ST,730207,55a1174b-4cff-458a-8bb6-1e29df8b9f76,391,CHATHAM ST
459236,,,CHATHAM VILLAGE,RD,,,CHATHAM VILLAGE RD,777373,0a74626d-ef53-443a-8ee2-ec08b7530e36,392,CHATHAM VILLAGE RD
459237,,,CHEEVER,ST,,,CHEEVER ST,712136,d8eb5780-b964-4de2-a2f1-404db7a95ebb,393,CHEEVER ST
459238,,,CHELSEA,ST,,,CHELSEA ST,715136,b0ba24d4-cff2-4929-bf66-d0ef2bd96f74,394,CHELSEA ST
459239,,,CHENEY,ST,,,CHENEY ST,693159,91886b14-19fc-462c-8d3b-36a1f3feee4c,395,CHENEY ST
459240,,,CHEQUESSET,RD,,,CHEQUESSET RD,856277,b3f7c5a0-d76b-4a14-8919-e723859077bf,396,CHEQUESET RD
459241,,,CHEROKEE,RD,,,CHEROKEE RD,715369,602f58ca-c6d1-4608-85c2-2b614f6b98c7,397,CHEROKEE RD
459242,,,CHESHIRE,RD,,,CHESHIRE RD,762367,80a140ef-82d7-4acf-9d56-e3f5042e5a47,398,CHESHIRE RD
459243,,,CHESTER,ST,,,CHESTER ST,676361,721db6cb-1655-46db-bea6-b820c8693f97,399,CHESTER ST
459244,,,CHESTER,TER,,,CHESTER TER,664377,d7c5887d-9cae-4d92-913f-1692318f34c7,400,CHESTER TER
459245,,,CHESTERFIELD,RD,,,CHESTERFIELD RD,617272,a773562a-2d3e-4883-8a9e-21b252a80e72,401,CHESTERFIELD RD
459246,,,CHESTNUT,ST,,,CHESTNUT ST,738219,8cd87374-2aa7-4c51-9863-b950809cf30d,402,CHESTNUT ST
459247,,,CHESTNUT HILL,LN,,,CHESTNUT HILL LN,652362,2a7e32c2-9e95-45d4-937e-4a2775601ed3,404,CHESTNUT HILL LN
459248,,,CHEVY CHASE,RD,,,CHEVY CHASE RD,708412,37dc8afa-67d3-4c3e-bba3-9130c2cebef7,405,CHEVY CHASE RD
459249,,,CHEYENNE,RD,,,CHEYENNE RD,718377,0415be7a-c2fa-49d9-87c5-a24ef6e3b2d3,406,CHEYENNE RD
459250,,,CHICOPEE,ST,,,CHICOPEE ST,618225,6a014060-68fa-42e4-b083-f8f6c1bca8fb,407,CHICOPEE ST
459251,,,CHILMARK,CT,,,CHILMARK CT,803237,08bbe23d-1472-4734-9d12-997f7bba3a84,408,CHILMARK CT
459252,,,CHILMARK,ST,,,CHILMARK ST,800234,4d8b788a-5343-446b-9f1e-c7f49c0d6ac9,409,CHILMARK ST
459253,,,CHILTERN HILL,DR,,,CHILTERN HILL DR,652288,fab9a154-172a-40b6-9803-fa7fe63a66d9,410,CHILTERN HILL DR
459254,,,CHILTERN HILL,DR,NORTH,,CHILTERN HILL DR NORTH,648301,c191ba1f-5c2b-4535-a477-076c9173c54a,411,CHILTERN HILL DR N
459255,,,CHINO,AVE,,,CHINO AVE,832355,03f4d82a-ec93-49ce-8f59-63a3e37b3130,412,CHINO AVE
459256,,,CHIPPEWA,RD,,,CHIPPEWA RD,674264,c7034a3f-d93d-46b8-8c26-42a12b26e4b2,413,CHIPPEWA RD
459257,,,CHRISTINE,ST,,,CHRISTINE ST,765353,5ece5d7e-1078-41dc-979f-2d2f63f67eb4,414,CHRISTINE ST
459258,,,CHRISTY,CT,,,CHRISTY CT,794458,9d380f9c-71cb-41a0-a795-2d4dac4be4d6,415,CHRISTY CT
459259,,,CHROME,ST,,,CHROME ST,791188,0e4ed3f2-a793-4d31-a511-6c9d3ead0c38,416,CHROME ST
459260,,,DOLAN,ST,,,DOLAN ST,776391,11287bd3-9c06-4d1c-8b33-2ec64d299f49,585,DOLAN ST
459261,,,DOLLY,DR,,,DOLLY DR,834108,7b857f85-439b-47b1-9948-31d13b128aba,586,DOLLY DR
459262,,,DOMINION,RD,,,DOMINION RD,856275,130c84f6-cadf-401e-86fe-aac4518087bb,587,DOMINION RD
459263,,,DONNA,RD,,,DONNA RD,655349,8002ef84-ab54-4bfe-9c7d-1cbacfc30fc3,588,DONNA RD
459264,,,DORAN,RD,,,DORAN RD,713325,7040ba34-1e71-445d-9c3a-9373c72e4e2f,589,DORAN RD
459265,,,DORCAS,ST,,,DORCAS ST,888139,1384f216-806f-4bf2-b462-38a65a04c9ff,590,DORCAS ST
459266,,,DORCHESTER,ST,,,DORCHESTER ST,775169,d6154474-7b2a-4cb5-845b-6dd5ac785e7c,591,DORCHESTER ST
459267,,,DORIS,ST,,,DORIS ST,753447,9ba8cba4-f498-456c-91d1-d13fa972706c,592,DORIS ST
459268,,,DOROTHY,AVE,,,DOROTHY AVE,774367,1ddd7007-0300-4946-92ca-73f87f39c3c5,593,DOROTHY AVE
459269,,,DORRANCE,ST,,,DORRANCE ST,728141,fcb9dd78-f168-4edd-84b3-9e15d73ee6b8,594,DORRANCE ST
459270,,,DORSET,ST,,,DORSET ST,624261,fe04c224-89aa-49c8-b8e6-500ca91ca940,595,DORSET ST
459271,,,DOUGLAS,CT,,,DOUGLAS CT,705144,ff691f88-fb7d-452d-aab3-fd55ad273f39,596,DOUGLAS CT
459272,,,DOUGLAS,ST,,,DOUGLAS ST,707143,e7efee79-0cd7-43f8-9f96-76940fd32b20,597,DOUGLAS ST
459273,,,DOVER,ST,,,DOVER ST,713242,9889c2cf-a5c3-486f-9541-a83e591092e8,598,DOVER ST
459274,,,DOWNING,ST,,,DOWNING ST,685172,4468750e-7d84-48e9-a5c4-21bc59e08c4e,599,DOWNING ST
459275,,,DOYLE,ST,,,DOYLE ST,777424,4aa86dd5-7af8-4bf0-9615-a16fa285c50d,600,DOYLE ST
459276,,,ELMER,ST,,,ELMER ST,648154,4784d745-e220-4890-9aa0-6322e4e2ad16,661,ELMER ST
459277,,,ELMIRE,AVE,,,ELMIRE AVE,834185,08e6ef3d-55cc-4269-bbbc-7c531f2c0866,662,ELMIRE AVE
459278,,,ELMWOOD,ST,,,ELMWOOD ST,673243,be27b7ff-5acb-49fc-a7fa-a8a8fa72d9f0,663,ELMWOOD ST
459279,,,ELNORA,DR,,,ELNORA DR,790342,f8580b6b-636b-4df7-9a0d-10f5e2d17817,664,ELNORA DR
459280,,,ELTON,ST,,,ELTON ST,853192,306f4301-8e7e-46a7-937d-268e6550acad,665,ELTON ST
459281,,,ELY,ST,,,ELY ST,713191,7eca6660-3a43-4a63-92f9-a998a1e105bc,666,ELY ST
459282,,,EMERSON,RD,,,EMERSON RD,764387,92c7ff80-c113-4065-ac77-ac4f6a56ac84,667,EMERSON RD
459283,,,EMERSON,ST,,,EMERSON ST,823221,88296d6e-62a5-474c-88e1-6e5ff8d433b1,668,EMERSON ST
459284,,,EMERY,ST,,,EMERY ST,850153,0ddbc545-e960-4611-aecc-37c65a1d0998,669,EMERY ST
459285,,,EMILE,ST,,,EMILE ST,830169,af6ac99a-c591-439c-b007-6d4376d0a9c2,670,EMILE ST
459286,,,EMILY,ST,,,EMILY ST,687409,fdb9075c-620d-4078-b168-81ef0e56ba21,671,EMILY ST
459287,,,VAUGHN,AVE,,,VAUGHN AVE,607125,cae08df8-e13e-41d9-af7e-6df509d5544b,1984,VAUGHAN AVE
459288,,,ENDICOTT,ST,,,ENDICOTT ST,749165,fa3f62c8-d84f-46b3-8fb9-0ec4df4dfaca,673,ENDICOTT ST
459289,,,ENFIELD,ST,,,ENFIELD ST,679184,5b73453c-03c6-42de-90fc-c1e8fd32a48c,674,ENFIELD ST
459290,,,ENGLEWOOD,AVE,,,ENGLEWOOD AVE,655183,786c09bc-9273-4739-b240-790bd5c89b1e,675,ENGLEWOOD AVE
459291,,,ENID,ST,,,ENID ST,850164,54eaa8ad-f711-4dff-b0a6-72d1e6f9ba00,676,ENID ST
459292,,,ENVELOPE,TER,,,ENVELOPE TER,804228,baed096a-d34d-4f58-9941-6f593dcda57d,677,ENVELOPE TER
459293,,,EPWORTH,ST,,,EPWORTH ST,731098,e1cef231-2c83-4d7e-b8c5-e46450d8772c,678,EPWORTH ST
459294,,,ERICKSON,CT,,,ERICKSON CT,744059,6d7d314d-ca7b-4160-b76d-2bba0d10e45d,679,ERICKSON CT
459295,,,ERICSSON,ST,,,ERICSSON ST,754348,db355560-0dc6-4fd1-b101-f6241c995d4e,680,ERICSSON ST
459296,,,ERIE,AVE,,,ERIE AVE,826356,35b33697-8c10-41b5-9de1-a7b0b6b91e9c,681,ERIE AVE
459297,,,ERNEST,AVE,,,ERNEST AVE,839178,bd969bf1-1c42-419c-ba77-b463350a221d,682,ERNEST AVE
459298,,,HIDDEN FARMS,DR,,,HIDDEN FARMS DR,646356,1623a8fb-1738-450d-9436-5a8e2b828c45,948,HIDDEN FARM DR
459299,,,ESKOW,RD,,,ESKOW RD,859084,6dba1158-cae3-4c70-88b9-539bcbcdfe4e,684,ESKOW RD
459300,,,ESPER,AVE,,,ESPER AVE,603215,a6a50fd3-5c19-4308-9d75-84b3074dc176,685,ESPER AVE
459301,,,LAURELBROOK,DR,,,LAURELBROOK DR,604150,cd868d22-9341-4bbe-ade5-54105a538678,1142,LAUREL BROOK DR
459302,,,ESTABROOK,RD,,,ESTABROOK RD,695398,5be07d67-0436-47d0-a406-ecb5d14a7a81,687,ESTABROOK RD
459303,,,ESTHER,ST,,,ESTHER ST,758124,95c05529-e004-42ed-ab56-9f9c4f359f06,688,ESTHER ST
459304,,,ETHAN ALLEN,ST,,,ETHAN ALLEN ST,724196,d4c1a63c-5040-4190-8c8a-076d1e2efae0,689,ETHAN ALLEN ST
459305,,,ETHEL,PL,,,ETHEL PL,696143,ac209ff3-ce49-407e-be96-de4044eea9ac,690,ETHEL PL
459306,,,ETRE,DR,,,ETRE DR,912118,30744a9b-f7e2-4834-b054-ed9d55b3cce9,691,ETRE DR
459307,,,EUCLID,AVE,,,EUCLID AVE,756148,8d4053b7-0cc0-4524-9526-7db6e46b98f6,692,EUCLID AVE
459308,,,EUNICE,AVE,,,EUNICE AVE,782378,312176ea-295d-43f6-acd8-f29f49921fa8,693,EUNICE AVE
459309,,,EUREKA,ST,,,EUREKA ST,616123,68d35e54-01c2-4fca-8df2-df738f48f801,694,EUREKA ST
459310,,,EUREKA,TER,,,EUREKA TER,612128,ddb4c006-6eff-4e9e-ac5a-426ffd652fcd,695,EUREKA TER
459311,,,EUSTIS,ST,,,EUSTIS ST,788465,6614cc96-d144-412b-a7f1-1bd0e2400516,696,EUSTIS ST
459312,,,EVELYN,ST,,,EVELYN ST,754076,dc2c7199-894a-4b5f-b830-d5b085417d4b,697,EVELYN ST
459313,,,EVERARD,ST,,,EVERARD ST,788253,42987840-9f34-446a-9341-9c29e8a2ffb2,698,EVERARD ST
459314,,,EVERETT,ST,,,EVERETT ST,736224,a3f651c2-5d38-4754-9383-4132472d3508,699,EVERETT ST
459315,,,EVERETT GAYLORD,BLVD,,,EVERETT GAYLORD BLVD,759234,cc451aae-165f-4f89-b621-0d88dc4834d0,700,EVERETT GAYLORD BLVD
459316,,,EVERGREEN,LN,,,EVERGREEN LN,824138,21d8ab47-24f3-4c32-b154-b6cd1b33a492,701,EVERGREEN LN
459317,,,EVERS,ST,,,EVERS ST,688094,349761f8-5425-40e9-aa5b-ef84ef3992a0,702,EVERS ST
459318,,,EVERTON,AVE,,,EVERTON AVE,806146,d572493f-0c66-4715-a597-d775e4066cad,703,EVERTON AVE
459319,,,EXCHANGE,ST,,,EXCHANGE ST,749221,e5156195-be1f-400c-96ba-eaf2ff9f5fae,704,EXCHANGE ST
459320,,,EXETER,ST,,,EXETER ST,681137,d71d5bb9-85aa-4b1e-8da7-f0210f8d4156,705,EXETER ST
459321,,,FAIRBANKS,ST,,,FAIRBANKS ST,763141,c6979c10-7b7c-40e6-ba6d-57c186ec19de,706,FAIRBANKS ST
459322,,,FAIRFAX,RD,,,FAIRFAX RD,750137,022508c8-27cf-4cde-8412-f8ecd471ddf4,708,FAIRFAX RD
459323,,,FAIRHAVEN,RD,,,FAIRHAVEN RD,770378,f4784283-451e-488c-ad7d-9f4c27015051,710,FAIRHAVEN RD
459324,,,FAIRLAWN,DR,,,FAIRLAWN DR,648203,e00d3444-edca-4dd7-89d3-44bfedee3d17,711,FAIRLAWN DR
459325,,,FAIRMONT,AVE,,,FAIRMONT AVE,805182,51068893-60e6-4313-9839-015ea38e2b3c,712,FAIRMONT AVE
459326,,,FALCON,ST,,,FALCON ST,605112,83aaf310-fac2-4e3e-ab35-0064dc354534,713,FALCON ST
459327,,,FALES,ST,,,FALES ST,767384,bc2523c4-4408-41ad-a32e-47eb3709a3e1,714,FALES ST
459328,,,FALMOUTH,ST,,,FALMOUTH ST,757100,2fe7c6c0-f4e6-4466-9488-de2155e4d489,715,FALMOUTH ST
459329,,,FANTASIA,DR,,,FANTASIA DR,791218,2601ff9a-d29d-4705-a31b-d0b30e5b8af0,716,FANTASIA DR
459330,,,FARADAY,ST,,,FARADAY ST,745254,03fccd86-2b79-4e1e-807e-aa10c8e5a2b9,717,FARADAY ST
459331,,,FARM,ST,,,FARM ST,599199,84a7f002-e901-4627-83f6-074210ca98fa,718,FARM ST
459332,,,FARMINGTON,ST,,,FARMINGTON ST,602111,763e2d5f-6a9e-4a10-833f-7434399c3573,719,FARMINGTON ST
459333,,,FARNUM,ST,,,FARNUM ST,704253,da114435-957c-4d7a-a869-95a97de5d221,720,FARNUM ST
459334,,,FARNUM,TER,,,FARNUM TER,702251,5f9a58b8-a388-46a8-8001-13c81de4d7f9,721,FARNUM TER
459335,,,FARRAR,AVE,,,FARRAR AVE,817174,3b0b2074-0898-483e-a87e-95db3f6f86dc,722,FARRAR AVE
459336,,,FARRINGTON,ST,,,FARRINGTON ST,822182,d5ce7f50-b246-495b-a84e-759464ffc321,723,FARRINGTON ST
459337,,,FARWELL,ST,,,FARWELL ST,775238,5a6a9b5f-1679-4081-bda6-de661aee4f4f,724,FARWELL ST
459338,,,FAUST,ST,,,FAUST ST,605110,f1f13c0f-9ff5-48f7-9537-387db9f90ff5,725,FAUST ST
459339,,,HENRIETTA,ST,,,HENRIETTA ST,753126,fa7910ab-7635-42f9-ba4f-4e987baaf6d8,937,HENRIETTA ST
459340,,,HENRY,ST,,,HENRY ST,783213,7c06ab79-d782-47a5-a07b-e9ee19bd663d,938,HENRY ST
459341,,,HENRY,TER,,,HENRY TER,750096,2356a324-5cf1-4de9-b396-cb3ae977fa64,939,HENRY TER
459342,,,HENSHAW,ST,,,HENSHAW ST,619124,3b44f35c-880d-4aaf-a14c-db9dc81dfd55,940,HENSHAW ST
459343,,,HERBERT,RD,,,HERBERT RD,662228,5af16d1b-710d-4a6f-ae58-29185259c83c,941,HERBERT RD
459344,,,HERMITAGE,LN,,,HERMITAGE LN,781264,d09e3823-705e-4b9d-adc0-32256a02d7a6,942,HERMITAGE LN
459345,,,HERMON,ST,,,HERMON ST,734184,d0a6daff-bf9c-4e43-ad6b-6b5b577b8e66,943,HERMON ST
459346,,,HEROULT,RD,,,HEROULT RD,717391,f13ef5bc-5478-4fc4-a4c4-cf595178f922,944,HEROULT RD
459347,,,HEYWOOD,ST,,,HEYWOOD ST,790155,9f60d44a-dc2a-45d6-b8fa-eceb2fc534df,945,HEYWOOD ST
459348,,,HIBISCUS,DR,,,HIBISCUS DR,650372,85003d9d-fa23-4e8f-abe9-a19e2af396a4,946,HIBISCUS DR
459349,,,HICKORY,DR,,,HICKORY DR,624305,c663d6f2-b762-4d20-9a95-ac63c889b121,947,HICKORY DR
459350,,,HIGGINS,ST,,,HIGGINS ST,756409,54a98ac7-eb29-47d8-81f5-d93e155250c4,949,HIGGINS ST
459351,,,HIGH,ST,,,HIGH ST,737205,ae022de2-4f53-40e4-9f5a-9c9765a94e71,950,HIGH ST
459352,,,HIGH RIDGE,RD,,,HIGH RIDGE RD,641270,4569bca6-077f-47a8-b10d-d2c1c3d8d1e4,951,HIGH RIDGE RD
459353,,,HIGHLAND,ST,,,HIGHLAND ST,717238,14c647ae-04c2-405a-9dd6-57773f43856a,952,HIGHLAND ST
459354,,,HIGHLAND,TER,,,HIGHLAND TER,686242,015f5e6c-fc3d-4ab8-aeb5-85389acba587,953,HIGHLAND TER
459355,,,HIGHROCK,LN,,,HIGHROCK LN,604318,759c99bb-b5ef-42fe-89f6-fbc94a9c97ab,954,HIGH ROCK LN
459356,,,HILDA,ST,,,HILDA ST,806358,5f1604e2-e785-4205-a874-6a5730652bcd,955,HILDA ST
459357,,,HILL,ST,,,HILL ST,776213,03562883-adc7-42d5-876d-84025114570e,956,HILL ST
459358,,,HILL TOP,CIR,,,HILL TOP CIR,639285,4c548ff7-a9fc-4500-a70f-34004e9942ab,957,HILLTOP CIR
459359,,,HILLCREST,AVE,,,HILLCREST AVE,641273,c8934ac7-400b-44b1-9b66-3b6deadee4f2,958,HILLCREST AVE
459360,,,HILLCROFT,AVE,,,HILLCROFT AVE,776364,103d5273-3179-4a3a-aa64-be7a04b545fe,959,HILLCROFT AVE
459361,,,HILLSBORO,RD,,,HILLSBORO RD,794349,2642cb8c-8505-451e-97f5-6f73dac08bc5,960,HILLSBORO RD
459362,,,HILLSIDE,ST,,,HILLSIDE ST,759154,b62674b3-a192-4edf-aa45-45f1c24faad0,961,HILLSIDE ST
459363,,,JUDSON,RD,,,JUDSON RD,721309,8f60c33f-a615-4f2a-9769-26d4a85581d5,1067,JUDSON RD
459364,,,JULIEN,AVE,,,JULIEN AVE,834113,2dc0f6dd-3b8a-4bc3-801c-fe50c6e40326,1068,JULIAN AVE
459365,,,JUNE,ST,,,JUNE ST,649210,b3d51571-dc48-4f57-a67f-5cb8a1e81409,1069,JUNE ST
459366,,,KALMAR,ST,,,KALMAR ST,765356,bc7fc654-89cd-4bf6-9447-ead7629a7cbd,1072,KALMAR ST
459367,,,KANES,CROSSING,,,KANES CROSSING,692308,db876a05-584c-4ec1-9e7a-8689d7e52d58,1073,KANES XING
459368,,,KAY,ST,,,KAY ST,613228,791ba602-c7c9-4ec8-bafc-2a834546a93c,1076,KAY ST
459369,,,KEACH,AVE,,,KEACH AVE,747079,cebe0a71-0836-4e0b-bae1-8eac8a776a21,1077,KEACH AVE
459370,,,KEEN,ST,,,KEEN ST,621085,640b9af0-e30d-4d37-8de1-9a5c8289d40f,1078,KEEN ST
459371,,,KEESE,ST,,,KEESE ST,768194,0c81fc14-97ba-48a7-8b36-a8328838a76f,1079,KEESE ST
459372,,,KELLEY,ST,,,KELLEY ST,801327,8c851b93-688a-4e72-9f48-3975296d3898,1080,KELLEY ST
459373,,,KENBERMA,RD,,,KENBERMA RD,796153,9ff8a5f4-0e3a-46e5-be42-3b5e3bfd2983,1082,KENBERMA RD
459374,,,KENDALL,ST,,,KENDALL ST,767248,652d6e36-0c0b-49a1-a6bb-ca302342a7d7,1083,KENDALL ST
459375,,,KENDRICK,AVE,,,KENDRICK AVE,759367,daf98b94-250c-4950-b35a-708180efba8e,1085,KENDRICK AVE
459376,,,KENMORE,ST,,,KENMORE ST,750442,535d0f89-cf18-451b-a274-3a03f4838502,1087,KENMORE ST
459377,,,KENNEBEC,ST,,,KENNEBEC ST,771468,cefc6bd4-a5fd-4fdd-8ccb-f6537323eef4,1088,KENNEBEC ST
459378,,,KENSINGTON,RD,,,KENSINGTON RD,653255,7ac5e12f-6bd9-42d9-8ca9-69fdc4f247ae,1090,KENSINGTON RD
459379,,,KENYON,AVE,,,KENYON AVE,799162,31907598-0ad5-4bcb-b166-24226dc2f086,1092,KENYON AVE
459380,,,KING,ST,,,KING ST,707190,a0297b8e-b90c-4928-9111-8372aa99b959,1095,KING ST
459381,,,KINGSBURY,ST,,,KINGSBURY ST,703189,d356565f-d925-4918-aec5-063b192723e7,1097,KINGSBURY ST
459382,,,KINGSDALE,ST,,,KINGSDALE ST,697364,5f7511ec-b357-42fb-ae45-f4141cddd0ed,1098,KINGSDALE ST
459383,,,KINNEY,DR,,,KINNEY DR,597277,ddf0ca9d-b57e-4fa2-a56e-577c2617004e,1099,KINNEY DR
459384,,,KINNICUTT,RD,,,KINNICUTT RD,673269,784b2b03-a5bb-497b-9b9b-4aa6f353ed32,1100,KINNICUTT RD
459385,,,KIRKLAND,ST,,,KIRKLAND ST,804145,501d2f8c-95f7-4291-875f-3837381fb2ad,1102,KIRKLAND ST
459386,,,KITTERING,WAY,,,KITTERING WAY,639363,12c67f59-79e6-481a-86c0-bb6cadd5f4f1,1103,KITTERING WAY
459387,,,KNAPP,AVE,,,KNAPP AVE,669344,37207329-27c9-419f-97b3-e19ed047dea3,1105,KNAPP AVE
459388,,,KNIGHT,ST,,,KNIGHT ST,846332,bd47f553-2905-4d61-a2f8-07e5e2ec8f2d,1106,KNIGHT ST
459389,,,KNIGHTSBRIDGE,CLOSE,,,KNIGHTSBRIDGE CLOSE,635366,46baee47-74ba-4fa6-bfd3-8454732fb3d0,1107,KNIGHTSBRIDGE CLOSE
459390,,,KNOLLWOOD,DR,,,KNOLLWOOD DR,671290,69b81b59-2337-4da5-877a-f97dd073cdba,1108,KNOLLWOOD DR
459391,,,KNOWLES,RD,,,KNOWLES RD,645199,a86df957-454b-45fe-ba81-d280c550f4b8,1109,KNOWLES RD
459392,,,KNOWLTON,AVE,,,KNOWLTON AVE,667140,ea033819-9fe4-4f98-a31a-febab90b4b81,1110,KNOWLTON AVE
459393,,,KOPING,ST,,,KOPING ST,776137,98c3f047-a165-4adf-a05a-f0a994fc9be9,1112,KOPING ST
459394,,,KOSTA,ST,,,KOSTA ST,761087,70f05a21-0192-4977-8e57-0d6a672df240,1113,KOSTA ST
459395,,,LACHAPELLE,ST,,,LACHAPELLE ST,847153,59988439-02ce-4d3e-a25c-51568c1be8d5,1114,LACHAPELLE ST
459396,,,LACONIA,RD,,,LACONIA RD,704304,4c409cd7-444c-4b9c-9b74-41a948cd04a5,1115,LACONIA RD
459397,,,LADYBANK,RD,,,LADYBANK RD,766450,08e3ea9e-d68e-4246-ab9d-2c80c444ee90,1116,LADYBANK RD
459398,,,LAFAYETTE,ST,,,LAFAYETTE ST,740172,9ff59078-1815-4914-a726-cf4839489cd9,1117,LAFAYETTE ST
459399,,,LAGRANGE,ST,,,LAGRANGE ST,725181,271c6b55-e93a-491b-9801-000269de2122,1118,LAGRANGE ST
459400,,,OAKHURST,ST,,,OAKHURST ST,851325,1787f8e4-906e-475d-9722-25da92a3fde1,1453,OAKHURST ST
459401,,,OAKLAND,ST,,,OAKLAND ST,659125,58c3478b-8011-4873-b3c4-75bba1dbf58a,1454,OAKLAND ST
459402,,,OAKMONT,RD,,,OAKMONT RD,773476,b7039f16-be81-4555-a256-0ca59f7c2a21,1455,OAKMONT RD
459403,,,OAKWOOD,LN,,,OAKWOOD LN,867114,7669e8ee-d80c-4e77-a002-4f89b46f85c6,1457,OAKWOOD LN
459404,,,OAKWOOD,PL,,,OAKWOOD PL,774245,e48ee7fa-a594-4e4c-a9e1-7233874640ca,1458,OAKWOOD PL
459405,,,OCKWAY,ST,,,OCKWAY ST,877140,47daa777-9a16-44f7-a1a7-b9f6e0b47c52,1460,OCKWAY ST
459406,,,ODEN,AVE,,,ODEN AVE,808249,2bac22ef-1a6d-4c10-81ce-6f349029cc0e,1461,ODEN AVE
459407,,,OGDEN,TER,,,OGDEN TER,755437,8fb01590-5c08-4c0a-b1d9-ac9afdea4c50,1462,OGDEN TER
459408,,,OLD COLONY,RD,,,OLD COLONY RD,684296,c7e8f164-b1fa-4e2c-b5d8-c24f7b998a66,1464,OLD COLONY RD
459409,,,OLD BROOK,DR,,,OLD BROOK DR,648311,cfb82ce4-1aca-4453-ae41-2d487d3b7ac6,1465,OLD BROOK DR
459410,,,OLD ENGLISH,RD,,,OLD ENGLISH RD,660321,8d899b81-9910-481b-9b52-ae4c08e8ecf5,1467,OLD ENGLISH RD
459411,,,BALDWIN,ST,,,BALDWIN ST,852149,400a612b-d756-4637-affc-e71f8d319ccf,139,BALDWIN ST
459412,,,BALIS,AVE,,,BALIS AVE,863105,167420a5-319d-4ee0-acc1-919ef55106bd,140,BALIS AVE
459413,,,BALL,ST,,,BALL ST,646154,3a73cd09-93ac-44a9-8508-72f068736d28,141,BALL ST
459415,,,BALMORAL,ST,,,BALMORAL ST,613290,77e0b62e-c310-4c6c-9580-a28370e1a4a2,143,BALMORAL ST
459416,,,BALTIC,RD,,,BALTIC RD,767121,2b331a76-1682-480e-b36d-6873138436e9,144,BALTIC RD
459417,,,BANCROFT,ST,,,BANCROFT ST,700197,9bd689fa-b9d9-4ecb-893d-576711e63803,145,BANCROFT ST
459418,,,BANCROFT TOWER,RD,,,BANCROFT TOWER RD,706257,db58598b-7747-44f3-a9a0-88efbe4d0c2b,146,BANCROFT TOWER RD
459419,,,BANGOR,ST,,,BANGOR ST,844168,69d9360e-d5d9-44a6-b499-67918a36fc94,147,BANGOR ST
459420,,,BARBARA,LN,,,BARBARA LN,779198,1991fe43-cf19-4318-837e-0911e7b00d19,149,BARBARA LN
459421,,,BARBER,AVE,,,BARBER AVE,752342,b7f39f93-b0b9-4841-97d6-e907608db0ed,150,BARBER AVE
459422,,,BARCLAY,ST,,,BARCLAY ST,779177,18c1dc71-cef3-4947-9da8-a7b75b8279df,151,BARCLAY ST
459423,,,BARNARD,RD,,,BARNARD RD,765315,0f6cbc7f-7bce-4723-9cd6-b6fa83e89396,152,BARNARD RD
459424,,,BARNES,AVE,,,BARNES AVE,728310,b9efd452-ba9f-4d13-a889-bc172825f65d,153,BARNES AVE
459425,,,BARNSTABLE,RD,,,BARNSTABLE RD,703318,74914a00-47f5-450d-89d7-920c3720add4,154,BARNSTABLE RD
459426,,,BARR,ST,,,BARR ST,640248,887cb68f-7828-4eae-b3de-35b198938800,155,BARR ST
459427,,,BARRETT,AVE,,,BARRETT AVE,676350,3b274e73-f915-4516-a3c8-44aaf34c2168,156,BARRETT AVE
459428,,,BARROWS,RD,,,BARROWS RD,620353,05c58a2d-d029-447f-86d8-39dd0a22fdd6,157,BARROWS RD
459429,,,BARRY,RD,,,BARRY RD,649354,a3d48332-9cf1-4870-ba00-54923df68c92,158,BARRY RD
459430,,,BARTON,PL,,,BARTON PL,741209,e43fb871-417e-4e13-a2e9-e5b0b6605def,160,BARTON PL
459431,,,BATAVIA,ST,,,BATAVIA ST,809152,9a0de62c-4e1f-41c5-8054-c05f9f14c4f1,161,BATAVIA ST
459432,,,BAUER,ST,WEST,,BAUER ST WEST,598115,677925aa-3b31-438d-9387-a7a6a8ae6a01,165,BAUER ST W
459433,,,BEVERLY,RD,,,BEVERLY RD,796335,0eed9cf4-3356-4dab-995a-fe5c2b703cbb,220,BEVERLY RD
459434,,,BLITHEWOOD,TER,,,BLITHEWOOD TER,843115,bc71596e-6feb-4675-9c27-bb9ffe598d8a,242,BLITHEWOOD TER
459435,,,BLODGETT,PL,,,BLODGETT PL,783252,cb960751-2766-46f4-a78b-5b5dcac6a185,243,BLODGETT PL
459436,,,BLUFF,ST,,,BLUFF ST,701195,461f1167-6672-41f5-a7b1-3e050bd09741,248,BLUFF ST
459437,,,BONAIR,RD,,,BONAIR RD,892101,b1064841-d85b-46ab-9d19-33e536c42372,251,BONAIR RD
459438,,,BONNYBROOK,RD,,,BONNYBROOK RD,703380,da298d28-827e-440a-b4a7-e967a0aa6b98,252,BONNYBROOK RD
459439,,,BORAS,ST,,,BORAS ST,754106,68d2fbd5-2c6f-4331-995d-fbd9033cdb3a,253,BORAS ST
459440,,,BOSTON,AVE,,,BOSTON AVE,853184,4670b134-8ae4-41e9-b91a-fe2442f9371f,254,BOSTON AVE
459441,,,BOTANY BAY,RD,,,BOTANY BAY RD,641197,a540adbd-1ca0-4bc1-a999-558d3fc8c9b4,255,BOTANY BAY RD
